1,google.com
2,www.google.com
3,microsoft.com
4,netflix.com
5,cloud.netflix.com
6,prod.cloud.netflix.com
7,data.microsoft.com
8,ftl.netflix.com
9,prod.ftl.netflix.com
10,nrdp.prod.cloud.netflix.com
11,events.data.microsoft.com
12,safebrowsing.googleapis.com
13,live.com
14,doubleclick.net
15,nrdp-ipv6.prod.ftl.netflix.com
16,g.doubleclick.net
17,windowsupdate.com
18,apple.com
19,ctldl.windowsupdate.com
20,clientservices.googleapis.com
21,netflix.net
22,partner.netflix.net
23,prod.partner.netflix.net
24,preapp.prod.partner.netflix.net
25,googleusercontent.com
26,google-analytics.com
27,play.google.com
28,microsoftonline.com
29,login.microsoftonline.com
30,facebook.com
31,www.googleapis.com
32,settings-win.data.microsoft.com
33,amazonaws.com
34,bing.com
35,www.google-analytics.com
36,officeapps.live.com
37,office.com
38,update.googleapis.com
39,googleads.g.doubleclick.net
40,fonts.googleapis.com
41,self.events.data.microsoft.com
42,digicert.com
43,office365.com
44,icloud.com
45,lencr.org
46,itunes.apple.com
47,skype.com
48,mtalk.google.com
49,ocsp.digicert.com
50,akadns.net
51,googletagmanager.com
52,www.googletagmanager.com
53,outlook.office365.com
54,com.akadns.net
55,ls.apple.com
56,youtube.com
57,nexusrules.officeapps.live.com
58,apple-dns.net
59,akamaiedge.net
60,mp.microsoft.com
61,optimizationguide-pa.googleapis.com
62,fe.apple-dns.net
63,clients4.google.com
64,office.net
65,content-autofill.googleapis.com
66,ichnaea.netflix.com
67,teams.microsoft.com
68,msn.com
69,www.bing.com
70,smartscreen-prod.microsoft.com
71,lh3.googleusercontent.com
72,gateway.icloud.com
73,adservice.google.com
74,gateway.fe.apple-dns.net
75,stats.g.doubleclick.net
76,edge.microsoft.com
77,accounts.google.com
78,aaplimg.com
79,play.googleapis.com
80,outlook.office.com
81,init.itunes.apple.com
82,login.live.com
83,edge.skype.com
84,config.teams.microsoft.com
85,config.edge.skype.com
86,prod.netflix.com
87,push.prod.netflix.com
88,googlesyndication.com
89,push.apple.com
90,g.aaplimg.com
91,msedge.net
92,v10.events.data.microsoft.com
93,c.lencr.org
94,x1.c.lencr.org
95,www.youtube.com
96,apis.google.com
97,clients6.google.com
98,graph.microsoft.com
99,pki.goog
100,yahoo.com
101,dsp.mp.microsoft.com
102,substrate.office.com
103,pagead2.googlesyndication.com
104,ocsp.pki.goog
105,time.apple.com
106,windows.net
107,app-measurement.com
108,do.dsp.mp.microsoft.com
109,prod.do.dsp.mp.microsoft.com
110,www.facebook.com
111,ytimg.com
112,i.ytimg.com
113,sharepoint.com
114,cdn.office.net
115,roaming.officeapps.live.com
116,aria.microsoft.com
117,pipe.aria.microsoft.com
118,gvt1.com
119,ecs.office.com
120,dsce9.akamaiedge.net
121,opendns.com
122,presence.teams.microsoft.com
123,windows.com
124,docs.google.com
125,cloudflare.com
126,business.bing.com
127,api.msn.com
128,graph.facebook.com
129,edgedl.me.gvt1.com
130,me.gvt1.com
131,browser.pipe.aria.microsoft.com
132,outlook.com
133,googleadservices.com
134,teams.events.data.microsoft.com
135,time.g.aaplimg.com
136,smartscreen.microsoft.com
137,clients2.google.com
138,assets.msn.com
139,bag.itunes.apple.com
140,tpc.googlesyndication.com
141,ogs.google.com
142,lh5.googleusercontent.com
143,facebook.net
144,connect.facebook.net
145,e673.dsce9.akamaiedge.net
146,weather-data.apple.com
147,scorecardresearch.com
148,signaler-pa.clients6.google.com
149,measure.office.com
150,gvt2.com
151,sb.scorecardresearch.com
152,amazon.com
153,fp.measure.office.com
154,ic3.events.data.microsoft.com
155,akamai.net
156,core.windows.net
157,configuration.ls.apple.com
158,www.googleadservices.com
159,delve.office.com
160,ess.apple.com
161,gsp-ssl.ls.apple.com
162,loki.delve.office.com
163,instagram.com
164,blob.core.windows.net
165,gcp.gvt2.com
166,activity.windows.com
167,res.office365.com
168,mesu.apple.com
169,trouter.teams.microsoft.com
170,upload.fp.measure.office.com
171,addons-pa.clients6.google.com
172,fbcdn.net
173,beacons.gcp.gvt2.com
174,storage.live.com
175,ad.doubleclick.net
176,adnxs.com
177,googlevideo.com
178,smoot.apple.com
179,demdex.net
180,r4.res.office365.com
181,mail.google.com
182,safebrowsing.google.com
183,iphone-ld.apple.com
184,googletagservices.com
185,www.googletagservices.com
186,gs-loc.apple.com
187,itunes-apple.com.akadns.net
188,ocsp2.apple.com
189,amazon-adsystem.com
190,akamaized.net
191,securepubads.g.doubleclick.net
192,apple.com.akadns.net
193,nr-data.net
194,delivery.mp.microsoft.com
195,twitter.com
196,safebrowsing.apple
197,clients3.google.com
198,ggpht.com
199,dpm.demdex.net
200,cdnjs.cloudflare.com
